Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2019),Employee Fatalites (2019),Contract Worker Fatalities (2019),Other Fatalities (2019),Total Worker Fatalities (2020),Employee Fatalities (2020),Contract Worker Fatalities (2020),Other Fatalities (2020)
Vale,Azul,,100,Brazil,"Open-pit, Tailings Leach",Manganese Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2020,,,-6.039,-50.573,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Birchtree,Manitoba,100,Canada,Underground,Nickel,"Not in operation (care and maintenance, or closure or post-closure management)",2017,,,55.7039,-97.9303,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Capanema,,100,Brazil,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2003,,,-20.191,-43.61,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Copper Cliff South,"Copper Cliff Mine Project, Voisey's Bay, Copper Cliff Mine 1",100,Canada,Underground,"Nickel, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2009,,,46.4917,-81.0675,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Córrego de Meio,,100,Brazil,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2005,,,-19.861,-43.791,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Corumbá,,100,Brazil,Open-pit,Iron Ore,Operational,,,,-19.194,-57.604,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Crean Hill,,100,Canada,"Open-pit, Underground",Nickel,"Not in operation (care and maintenance, or closure or post-closure management)",2002,,,46.43,-81.35,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Igarapé Bahia,,100,Brazil,Open-pit,"Gold, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2002,,,-6.026,-50.566,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Itabira,"Conceicao, Minas do Meio",100,Brazil,Open-pit,"Iron Ore, Gold",Operational,,,,-19.659,-43.272,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Maria Preta,,100,Brazil,Open-pit,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",1997,,,-10.3333,-38.333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Mariana,"Timbopeba, Fabrica Nova, Fazendão, Alegria, Capanema project",100,Brazil,Open-pit,Iron Ore,Operational,,,,-20.125,-43.417,Yes,0,0,0,0,0,0,0,0
Vale,Minas Centrais,"Bau, Brucutu, Gongo Soco, Agua Limpa, Apolo project, Morro Agudo",100,Brazil,Open-pit,Iron Ore,Operational,,,,-19.863,-43.384,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Moatize,,100,Mozambique,Open-pit,Coal,Operational,,2011,2006,-16.177778,33.805389,Yes,0,0,0,0,1,0,1,0
Vale,Morro da Mina,,100,Brazil,Open-pit,Manganese Ore,Operational,,,,-20.634,-43.769,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Onça Puma,,100,Brazil,Open-pit,Nickel,Operational,,2011,,-6.57425,-51.092361,Yes,0,0,0,0,0,0,0,0
Vale,Ovoid,Voisey's Bay,100,Canada,"Open-pit, Underground","Nickel, Copper, Cobalt",Operational,,,,56.338787,-62.098175,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Paraopeba,"Jangada, Capão Xavier, Corrego do Feijao, Mar Azul, Brumadinho, Joao Pereira, Segredo",100,Brazil,Open-pit,Iron Ore,Operational,,,,-20.095,-44.091,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Porto Trombetas,Mineração Rio do Norte S.A. (MRN),40,Brazil,Open-pit,Bauxite,Operational,,,,-1.677686,-56.448414,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,PTVI,"Sorowako, East Pomalaa, PT Vale Indonesia",45,Indonesia,Open-pit,"Nickel, Cobalt",Operational,,1978,2006,-2.568722,121.379583,Yes,0,0,0,0,0,0,0,0
Vale,Salobo,,100,Brazil,Open-pit,"Copper, Gold",Operational,,,,-5.778,-50.521,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Samarco (Vale),"Germano, Complexo de Alegria, Bento Rodrigues/Mariana",50,Brazil,Open-pit,Iron Ore,Operational,,,,-20.203,-43.495,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Serra Leste,SL1,100,Brazil,Open-pit,Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Serra Norte,"N4W, N4E, N5",100,Brazil,Open-pit,Iron Ore,Operational,,,,-6.049,-50.186,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Serra Sul,"S11C, S11D",100,Brazil,Open-pit,Iron Ore,Operational,,2016,1970,-6.06333,-50.16,Yes,0,0,0,0,0,0,0,0
Vale,Shebandowan,,100,Canada,Open-pit,Nickel,"Not in operation (care and maintenance, or closure or post-closure management)",1998,,,48.596,-90.249,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Sossego,,100,Brazil,Open-pit,"Copper, Gold",Operational,,,,-6.41977,-50.063247,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Sudbury,"Coleman, Copper Cliff North, Creighton, Ellen, Garson, Stobie, Totten",100,Canada,"Open-pit, Underground","Nickel, Copper, Cobalt, Platinum, Palladium, Rhodium, Silver, Gold",Operational,,1885,2006,46.675,-81.3375,Yes,0,0,0,0,0,0,0,0
Vale,Thompson,Manitoba,100,Canada,Underground,"Nickel, Copper, Cobalt",Operational,,,2006,55.717,-97.847,Yes,0,0,0,0,0,0,0,0
Vale,Urucum,,100,Brazil,Underground,Manganese Ore,Operational,,,,-19.192,-57.604,Yes,0,0,0,0,0,0,0,0
Vale,Vargem Grande,"Tamandua, Capitão do Mato, Aboboras, Sapecado, Galinheiro",100,Brazil,Open-pit,Iron Ore,Operational,,,,-20.096996,-44.099474,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vale,Whistle,,100,Canada,Open-pit,Nickel,"Not in operation (care and maintenance, or closure or post-closure management)",1998,,,46.774,-80.878,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vedanta,A. Narrain,Karnataka Mine,100,India,Open-pit,Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vedanta,Bicholim,"Goa Mine, Sanquelim",50.25,India,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2018,1958,,15.588,73.936,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Vedanta,Black Mountain,"Aggeneys, BMM, Deeps, Swartberg, VZI",37.24,South Africa,Underground,"Zinc, Lead, Copper, Silver",Operational,,1980,2010,-29.260247,18.79918,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Bodai Daldali,"Kawardha, BALCO",25.67,India,Open-pit,Bauxite,Operational,,,2007,22.41634,81.187093,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Chotia,BALCO,25.63,India,Open-pit,Coal,Operational,,2003,,22.796277,82.47255,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Codli,"Goa Mine, Gauthona Dusrifal",50.25,India,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2018,1973,2015,15.348851,74.120733,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Gamsberg,"BMM, VZI",37.19,South Africa,Open-pit,Zinc,Operational,,,,-29.234065,18.956949,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Highway Reward,,50.25,Australia,Underground,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",2005,,,-20.363,146.201,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Kayad,HZL (Hindustan Zinc Limited),32.67,India,Underground,"Zinc, Lead",Operational,,,,26.508,74.653,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Konkola,"Chililabombwe, KCM",79.42,Zambia,Underground,"Copper, Cobalt",Operational,,,,-12.528572,27.854602,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Lisheen,VZI,50.25,Ireland,Underground,"Zinc, Lead","Not in operation (care and maintenance, or closure or post-closure management)",2016,,,52.751,-7.682,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Mainpat,BALCO,25.63,India,Open-pit,Bauxite,Operational,,,,22.8833,83.2667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Maton,"Matoon, HZL (Hindustan Zinc Limited)",32.67,India,Open-pit,Phosphate Rock,"Not in operation (care and maintenance, or closure or post-closure management)",2019,1973,,24.545,73.794,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Mount Lyell,,50.25,Australia,Underground,"Copper, Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2014,,,-42.065,145.585,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Nampundwe,KCM,79.42,Zambia,Underground,Pyrite,Operational,,,,-15.492207,27.908758,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Nchanga,"Chingola, KCM",79.42,Zambia,"Open-pit, Underground, Tailings Leach","Copper, Cobalt",Operational,,1937,,-12.514131,27.856244,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Rajpura Dariba,HZL (Hindustan Zinc Limited),32.67,India,Underground,"Zinc, Lead",Operational,,,,24.95,74.1333,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Rampur Agucha,HZL (Hindustan Zinc Limited),32.67,India,"Open-pit, Underground","Zinc, Lead",Operational,,,,25.833,74.74,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Sindesar Khur,HZL (Hindustan Zinc Limited),32.67,India,Underground,"Zinc, Lead",Operational,,2006,2007,24.983588,74.147352,Yes,Not Specified,Not Specified,Not Specified,Not Specified,1,Not Specified,Not Specified,Not Specified
Vedanta,Skorpion,"VZI, Pit 112",50.33,Namibia,Open-pit,Zinc,Operational,,2003,2010,-27.822878,16.606304,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Sonshi,Goa Mine,100,India,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2018,,,15.5304,74.0554,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Surla,Goa Mine,50.25,India,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2018,1958,,15.4803,74.0729,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Vedanta,Zawar,"HZL (Hindustan Zinc Limited), Mochia, Balaria, Zawar Mala, Baroi",32.67,India,Underground,"Zinc, Lead",Operational,,,2007,24.363676,73.719154,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Zijin,Ashele,阿舍勒铜矿,51,China,Underground,"Copper, Zinc, Silver",Operational,,,,48.104743,86.395649,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Aurora,,100,Guyana,Open-pit,Gold,Operational,,2016,2020,-59.75,6.75,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Bisha,碧沙锌铜矿,55,Eritrea,Open-pit,"Zinc, Copper, Silver",Operational,,,,15.521114,37.509986,Yes,Not Specified,Not Specified,Not Specified,Not Specified,0,0,0,Not Specified
Zijin,Bor,"塞尔维亚紫金铜业, Serbia Zijin Copper, MS（马矿）, JM（雅玛矿）, VK（VK矿）, NC（NC矿）",63,Serbia,"Open-pit, Underground",Copper,Operational,,,,44.081319,22.122291,Yes,Not Specified,Not Specified,Not Specified,Not Specified,2,0,2,Not Specified
Zijin,Bullabulling,,100,Australia,"Open-pit, Underground",Gold,"Not in operation (care and maintenance, or closure or post-closure management)",1998,,,-30.989,120.907,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Deerni,"德尔尼铜矿, Qinghai West Copper",100,China,Open-pit,Copper,Operational,,,,34.393821,100.266829,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Dongping,,60,China,Underground,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Duobaoshan,"多宝山铜矿, Heilongjiang",100,China,Open-pit,Copper,Operational,,,,50.238624,125.778748,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Kolwezi,"科卢韦齐铜矿, Nyoka, Lac, Musonoie",72,DRC,Open-pit,Copper,Operational,,2017,2014,-10.7167,25.4,Yes,Not Specified,Not Specified,Not Specified,Not Specified,0,0,0,Not Specified
Zijin,Kyzyl-Tash Turk,"克兹尔-塔什特克铅锌铜多金属矿, Tuva",70,Russian Federation,"Open-pit, Underground","Zinc, Lead",Operational,,,,51.75,94.4667,Yes,Not Specified,Not Specified,Not Specified,Not Specified,0,0,0,Not Specified
Zijin,Liba,陇南紫金李坝金矿,84.22,China,"Open-pit, Underground",Gold,Operational,,,,34.358728,105.066463,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Luyuangou,"陆院沟金矿, Luoning Huatai",70,China,Underground,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Malipo,麻栗坡钨矿,74.26,China,"Open-pit, Underground",Tungsten,Operational,,2007,2007,23.098,104.706,Yes,Not Specified,Not Specified,Not Specified,Not Specified,0,0,0,Not Specified
Zijin,Mengku,蒙库铁矿,56,China,"Open-pit, Underground",Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Miaogou & Sanguikou,"庙沟/三贵口铅锌矿, Urad Rear Banner, Wulatehouqi Zijin",95,China,Underground,"Lead, Copper, Zinc",Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Mount Morgan,,100,Australia,"Underground, Tailings Leach","Gold, Copper","Not in operation (care and maintenance, or closure or post-closure management)",1991,,,-28.767,122.069,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Paddington operations,"帕丁顿金矿, Enterprise 恩特普来斯, Homestead, Bullant 布兰特, Wattlebird, Norton Gold Fields 诺顿金田, Tuart 图尔特, Federal 费德罗尔, Golden Funnel 金富奈尔, Rose Dam 罗斯丹姆, Jakarta 雅加达, Gimlet South 金莱特南, Race Track 瑞斯特拉克, Binduli 宾杜利, Bullabulling 布拉布林",100,Australia,"Open-pit, Underground",Gold,Operational,,,2012,-30.487,121.343,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Porgera (Zijin),波格拉金矿,47.5,Papua New Guinea,"Open-pit, Underground","Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2020,1988,2015,-5.465,143.095,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Shanggong,"上宫金矿, Luoyang Kunyu",70,China,Underground,Gold,Operational,,,,34.380096,111.648494,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Shuguang,"曙光金铜矿, Jilin Hunchun Zijin",100,China,"Open-pit, Underground","Gold, Copper",Operational,,,,42.849701,130.353367,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Zijin,Shuiyindong,"水银洞金矿, Guizhou Zijin",56,China,Underground,Gold,Operational,,,,25.75,105.6,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
