Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2017),Employee Fatalites (2017),Contract Worker Fatalities (2017),Other Fatalities (2017),Total Worker Fatalities (2018),Employee Fatalities (2018),Contract Worker Fatalities (2018),Other Fatalities (2018)
Coal India,Bina,NCL,100,India,,Coal,Operational,,,,24.1705,82.8138,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Bisrampur,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.20525,82.984245,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Block-B,NCL,100,India,,Coal,Operational,,,,24.0397,82.0536,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Block-II,"BCCL, Block-II, Cluster II",100,India,Open-pit,Coal,Operational,,,,23.7749,86.1985,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Block-IV/Kooridih,"BCCL, Govindpur, Cluster III",100,India,"Open-pit, Underground",Coal,Operational,,,,23.8084,86.2667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Bokaro,"CCL, Bokaro & Kargali",100,India,Open-pit,Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Bonjemehari,"ECL, Cluster 3",100,India,Open-pit,Coal,Operational,,,,23.786473,86.876055,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Central Kajora,"ECL, Cluster 10",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Central Saunda,"CCL, Barka Sayal",100,India,Underground,Coal,Operational,,,,23.685,85.3255,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chakballavpur,"ECL, Cluster 7",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chanch,"BCCL, Chanch/Victoria, Cluster XVI",100,India,Underground,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,23.74,86.783,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chandrapur,"WCL, Chandrapur",100,India,"Open-pit, Underground",Coal,Operational,,,,20.03,79.3242,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chapapur,"ECL, Cluster 1",100,India,Underground,Coal,Operational,,,,23.809,86.67,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chapuikhas,"ECL, Cluster 9",100,India,Underground,Coal,Operational,,,,23.647,87.049,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chhendipada,MCL,100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chinakuri I,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,23.672,86.861,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chinakuri III,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,23.685,86.859,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chirimiri,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.1891,82.3514,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chitra,"ECL, SP Mines",100,India,,Coal,Operational,,,,23.3833,87.4167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Chuperbhita,ECL,100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Churi,"CCL, North Karanpura",100,India,Underground,Coal,Operational,,,,23.8532,85.0128,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dabor,"ECL, Cluster 3",100,India,Underground,Coal,Operational,,,,23.783,86.917,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dahibari-Basantimata,"BCCL, Chanch/Victoria, Dahibari, Ramkrishna, Cluster XVI",100,India,Open-pit,Coal,Operational,,,,23.736,86.751,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dakra Bukbuka,"CCL, North Karanpura",100,India,Open-pit,Coal,Operational,,,,23.8532,85.0128,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dalurband,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.55,87.45,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Damagoria,"BCCL, Chanch/Victoria, East Ramnagar, Chaptoria, Borira, Cluster XVII",100,India,"Open-pit, Underground",Coal,"Care and maintenance, or closure or post-closure management",2002,,,23.759,86.865,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Damalia,"ECL, Cluster 9",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Damoda,"BCCL, Barora",100,India,"Open-pit, Underground",Coal,Operational,,,,23.76127,86.1556,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dharmabandh,"BCCL, Govindpur, Cluster XV",100,India,Underground,Coal,Operational,,,,23.7581,86.2665,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dhemomain,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,23.702,86.91,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dhori,"CCL, Dhori",100,India,Open-pit,Coal,Operational,,,,24.394,86.7431,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dhori Khas,"CCL, Dhori",100,India,Underground,Coal,Operational,,,,24.394,86.7431,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dilli Sector,"NEC, Dilli-Jeypore Coalfields",100,India,,Coal,Operational,,,,27.149,95.3613,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dipka,"SECL, Korba Coalfields",100,India,Open-pit,Coal,Operational,,1955,1955,22.327187,82.524205,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Coal India,Dobari,"BCCL, Jharia - Bastacolla, Cluster VIII",100,India,Open-pit,Coal,Operational,,,,23.7563,86.4351,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dubeshwari,"ECL, Cluster 5",100,India,Underground,Coal,Operational,,,,23.68,86.807,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Dudhichua,NCL,100,India,,Coal,Operational,,,,24.3083,82.4583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Egara,"ECL, Cluster 9",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gaurandih,"ECL, Cluster 4",100,India,Open-pit,Coal,Operational,,,,23.813,86.936,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gaurandih Begunia,"ECL, Cluster 4",100,India,Underground,Coal,Operational,,,,23.804,87.026,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gevra,"SECL, Korba Coalfields",100,India,Open-pit,Coal,Operational,,1955,1955,22.33492,82.556146,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Coal India,Ghanashyam,"ECL, Cluster 10",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Ghanoodih,"BCCL, Jharia - Bastacolla, Cluster VIII",100,India,Open-pit,Coal,Operational,,,,23.743,86.426,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Ghusick,"ECL, Cluster 9",100,India,Underground,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,23.6564,87.0135,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gidi - A,"CCL, Argada",100,India,Open-pit,Coal,Operational,,,,23.6462,85.4505,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gidi - C,"CCL, Argada",100,India,Open-pit,Coal,Operational,,,,23.6462,85.4505,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Giridih,"CCL, Bokaro & Kargali",100,India,Open-pit,Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Girmint/KDI,"ECL, Cluster 8",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,23.1667,86.2,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gopalichak,"BCCL, Jharia - Pootkee Balihari, Cluster XI",100,India,"Open-pit, Underground",Coal,Operational,,,,23.767,86.371,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Gopinathpur,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,23.748,86.745,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Govindpur,"BCCL, Govindpur, Cluster III",100,India,Underground,Coal,Operational,,,,23.8,86.2748,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Hariajam,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,23.795,86.715,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Haripur Group of Mines,"ECL, Cluster 11, CBI, Chora, Bonbahal, Shankarpur/CL Jambad",100,India,"Open-pit, Underground",Coal,Operational,,,,23.6724,87.2003,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Hasdeo,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.1694,81.9311,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Himgir Rampur,MCL,100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Hingula-II,MCL,100,India,,Coal,Operational,,,,20.95,85.2167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Hirakhand Bundia,MCL,100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Hura C,ECL,100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Itapara,"ECL, Cluster 4",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jagannath,MCL,100,India,,Coal,Operational,,,,20.95,85.2167,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jagun,"NEC, Makum Coalfields",100,India,,Coal,Operational,,,,27.2,95.65,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jambad,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,23.654,87.176,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jamuna & Kotma,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.2977,82.103,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jamunia,"BCCL, Block-II, Kali Mandir, Cluster II",100,India,Open-pit,Coal,Operational,,,,23.7768,86.1783,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jarangdih,"CCL, Kathara",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7622,85.8844,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jayant,NCL,100,India,Open-pit,Coal,Operational,,1976,1976,24.132101,82.65613,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Coal India,Jealgora,"BCCL, Lodna, Cluster IX",100,India,Underground,Coal,Operational,,,,23.7354,86.4332,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jeenagora,"BCCL, Lodna, Cluster IX",100,India,Open-pit,Coal,Operational,,,,23.7107,86.4498,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jemehari,"ECL, Cluster 9",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jeypore,"NEC, Dilli-Jeypore Coalfields",100,India,,Coal,Operational,,,,27.2443,95.3837,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jhanjra,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,22.8667,86.7,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jharkhand,"CCL, Hazaribag",100,India,Open-pit,Coal,Operational,,,,23.9922,85.3617,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jhingurda,NCL,100,India,,Coal,Operational,,,,24.3083,82.4583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,JK Nagar,"ECL, Cluster 9",100,India,Open-pit,Coal,Operational,,,,23.6489,87.0667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Jogidih,"BCCL, Govindpur, Cluster III",100,India,Underground,Coal,Operational,,,,23.8124,86.2473,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Johilla,"SECL, Central India Coalfields (CIC)",100,India,,Coal,Operational,,,,23.5372,81.0389,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Joyrampur,"BCCL, Lodna, Cluster IX",100,India,Underground,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,K. D. H.,"CCL, North Karanpura",100,India,Open-pit,Coal,Operational,,,,23.8532,85.0128,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kabribad,"CCL, Bokaro & Kargali",100,India,Open-pit,Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kakri,NCL,100,India,,Coal,Operational,,,,24.3083,82.4583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kalidaspur,ECL,100,India,Open-pit,Coal,Operational,,,,23.586,87.033,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kalipahari,"ECL, Cluster 9",100,India,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kanhan,"WCL, Kanhan",100,India,"Open-pit, Underground",Coal,Operational,,,,22.1213,78.5468,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kapasara,"ECL, Cluster 1",100,India,Underground,Coal,Operational,,,,23.758,86.755,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kargali,"CCL, Bokaro & Kargali",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Karkatta,"CCL, North Karanpura",100,India,Open-pit,Coal,Operational,,,,23.8532,85.0128,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Karma,"CCL, Kuju",100,India,Open-pit,Coal,Operational,,,,23.7281,85.511,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Karo,"CCL, Bokaro & Kargali",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Karo Spl.,"CCL, Bokaro & Kargali",100,India,Underground,Coal,Operational,,,,23.7286,86.0338,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kathara,"CCL, Kathara",100,India,Open-pit,Coal,Operational,,,,23.7622,85.8844,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kathara-Govindpur,"CCL, Kathara",100,India,Underground,Coal,Operational,,,,23.7622,85.8844,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Katras,"BCCL, Jharia, Salanpur, Angarapathra – Ramkanali, West Mudidih-Keshalpur, Katras Choitudih, Gaslitand, Cluster IV",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7969,86.3321,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,KB. 5/6 Pits,"BCCL, Jharia - Pootkee Balihari, Cluster XI",100,India,Underground,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,23.747,86.3747,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kedla,"CCL, Hazaribag",100,India,"Open-pit, Underground",Coal,Operational,,,,23.9922,85.3617,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kendra,"ECL, Cluster 12",100,India,,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Kenduadih,"BCCL, Jharia - Pootkee Balihari, Kendwadih, Cluster XI",100,India,Open-pit,Coal,"Care and maintenance, or closure or post-closure management",1992,,,23.7752,86.3885,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Coal India,Khadia,NCL,100,India,,Coal,Operational,,,,24.3083,82.4583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
