Company name,Name of Tailing Storage Facility,Country,Status,Construction method,Impact-based hazard category,Guideline followed for hazard classification system,Latitude (Decimal degrees),Longitude (Decimal degrees)
Glencore,"San Cristobal Mining Unit, Mahr Tunel, (TSF 4/5)",Peru,Inactive,Upstream,High,Canadian Dam Association (CDA),-11.62472222,-76.04555556
Glencore,"San Cristobal Mining Unit, Mahr Tunel, (TSF 6)",Peru,Active,Centreline,Extreme,Canadian Dam Association (CDA),-11.62305556,-76.04277778
Glencore,"Carahuacra Mining Unit, Rumichaca, (Dique 1/2)",Peru,Active,Downstream,Extreme,Canadian Dam Association (CDA),-11.69583333,-76.10833333
Glencore,"Carahuacra Mining Unit, Carachuacra 1 to 3, (TSF 1-3)",Peru,Closed,Upstream,Low,Canadian Dam Association (CDA),-11.68388889,-76.09166667
Glencore,"Carahuacra Mining Unit, Carahuacra 4, (TSF 4)",Peru,Closed,Upstream,Significant,Canadian Dam Association (CDA),-11.68388889,-76.09166667
Glencore,"Carahuacra Mining Unit, Carahuacra 5, (TSF 5)",Peru,Closed,Upstream,High,Canadian Dam Association (CDA),-11.68388889,-76.09166667
Glencore,"Carahuacra Mining Unit, Carahuacra 6, (TSF 6)",Peru,Closed,Upstream,Very high,Canadian Dam Association (CDA),-11.68388889,-76.09166667
Glencore,"Ticlio Mining Unit, Ticlio TSF, (Main Dam)",Peru,Active,Upstream,High,Canadian Dam Association (CDA),-11.60972222,-76.19666667
Glencore,"Andaychagua Mining Unit, Andaychagua Alto",Peru,Active,Downstream,Extreme,Canadian Dam Association (CDA),-11.75166667,-76.00333333
Glencore,"Andaychagua Mining Unit, (Andaychagua Bajo)",Peru,Inactive,Downstream,Extreme,Canadian Dam Association (CDA),-11.75722222,-75.99333333
Glencore,"Cerro de Pasco Mining Unit, Ocroyoc TSF, (Main Dam)",Peru,Active,Downstream,Extreme,Canadian Dam Association (CDA),-10.69027778,-76.29694444
Glencore,"Cerro de Pasco Mining Unit, Vinchos TSF's, (Vinchos 1, 2A, 2B, 3, 4, 6 and 7)",Peru,Inactive,Unknown,Low,Canadian Dam Association (CDA),-10.43833333,-76.28361111
Glencore,"Cerro de Pasco Mining Unit, (Vinchos 5)",Peru,Inactive,Unknown,Low,Canadian Dam Association (CDA),-10.43361111,-76.28361111
Glencore,"Cerro de Pasco Mining Unit, (El Pilar Deposit 1)",Peru,Closed,Upstream,Significant,Canadian Dam Association (CDA),-10.63583333,-76.26527778
Glencore,"Cerro de Pasco Mining Unit, El Pilar Deposit 2",Peru,Closed,Upstream,Significant,Canadian Dam Association (CDA),-10.63553333,-76.26552778
Glencore,"Cerro de Pasco Mining Unit, El Pilar Deposit 3",Peru,Closed,Upstream,Significant,Canadian Dam Association (CDA),-10.63484167,-76.2655
Glencore,"Cerro de Pasco Mining Unit, San Sebastian TSF, (TSF 1-3)",Peru,Inactive,Unknown,Significant,Canadian Dam Association (CDA),-10.62111111,-76.19305556
Glencore,"Cerro de Pasco Mining Unit, San Sebastian TSF, (TSF 4)",Peru,Inactive,Unknown,Significant,Canadian Dam Association (CDA),-10.62,-76.18972222
Glencore,"Chungar Mining Unit, Chungar Animon, (TSF)",Peru,Active,Downstream,Very high,Canadian Dam Association (CDA),-11.03611111,-76.42
Glencore,"Alpamarca Mining Unit, Alpamarca TSF, (TSF)",Peru,Active,Downstream,Extreme,Canadian Dam Association (CDA),-11.20888889,-76.46027778
Gold Fields,Agnew TSF 1,Australia,Closed & rehabilitated,Upstream,Low,ANCOLD,-28.00797222,120.5006056
Gold Fields,Agnew TSF 2,Australia,Re-mining,Upstream,Low,ANCOLD,-28.01263889,120.4963611
Gold Fields,Agnew Redeemer,Australia,Partially active for rehabilitation only,In-pit,Low,ANCOLD,-28.06269444,120.4839167
Gold Fields,Agnew Songvang,Australia,Active,In-pit,Low,ANCOLD,-28.14119444,120.4613611
Gold Fields,Asanko TSF,Ghana,Active,Downstream,Class A,Ghana (LI 2182),6.357716667,1.988044444
Gold Fields,Cerro Corona TSF,Peru,Active,Centreline,Extreme,ANCOLD,-6.765458333,-78.64112778
Gold Fields,Damang FETSF,Ghana,Active,Downstream,Moderate,Ghana (LI 2182),5.504044444,-1.835022222
Gold Fields,Damang ETSF,Ghana,Closed & still rehabilitating,Downstream and mod. Centreline,Serious,"Ghana Minerals and Mining Law 1986 and Guidelines on Ghana's Mining Environmental Regulations, Final Draft 1994",5.513327778,-1.831897222
Gold Fields,Damang STSF,Ghana,Closed & rehabilitated,Downstream,N/A,ANCOLD,5.494697222,-1.842627778
Gold Fields,Granny Smith Cell 1,Australia,Inactive/Stand-by,Upstream,High B,ANCOLD,-28.82291111,122.4099833
Gold Fields,Granny Smith Cell 2,Australia,Re-mining,Upstream,High B,ANCOLD,-28.81829722,122.4152222
Gold Fields,Granny Smith Cell 3,Australia,Active,Upstream,High C,ANCOLD,-28.82738333,122.4026167
Gold Fields,Gruyere IWL TSF,Australia,Under construction,Downstream,High C,ANCOLD,-27.98238333,123.8690722
Gold Fields,Lawlers TSF 1,Australia,Closed & rehabilitated,Downstream,Low,ANCOLD,-28.07625278,120.5405583
Gold Fields,Lawlers TSF 2,Australia,Closed & rehabilitated,Upstream,Low,ANCOLD,-28.08320833,120.5363778
Gold Fields,Lawlers GEP TSF,Australia,Closed & rehabilitated,In-pit,N/A,N/A,-28.07894444,120.5383333
Gold Fields,Lawlers LEP TSF,Australia,Closed & rehabilitated,In-pit,N/A,N/A,-28.07883333,120.5432222
Gold Fields,Lawlers CI TSF,Australia,Closed & rehabilitated,In-pit,Low,ANCOLD,-28.08351111,120.5522861
Gold Fields,Lawlers HPI TSF,Australia,Closed & rehabilitated,In-pit,Low,ANCOLD,-28.08443889,120.5586667
Gold Fields,Lawlers TSF 3,Australia,Closed & rehabilitated,Upstream,Low,ANCOLD,-28.08096111,120.5436444
Gold Fields,Lepanto TD5A,Philippines,Active,Downstream,Extreme,ANCOLD,16.89891944,120.7672139
Gold Fields,St Ives TSF 1,Australia,Re-mining,Upstream,Low,ANCOLD,-31.37861111,121.7936111
Gold Fields,St Ives TSF 2,Australia,Inactive/Care and Maintenance,Upstream,Low,ANCOLD,-31.38611111,121.7972222
Gold Fields,St Ives TSF 3,Australia,Inactive/Care and Maintenance,Upstream,Low,ANCOLD,-31.38027778,121.7841667
Gold Fields,St Ives TSF 4,Australia,Inactive/Stand-by,Upstream,Low,ANCOLD,-31.33305556,121.7297222
Gold Fields,St Ives North Orchin,Australia,Inactive/Care and Maintenance,In-pit,Low,ANCOLD,-31.3175,121.7583333
Gold Fields,St Ives Leviathan,Australia,Active,In-pit,Low,ANCOLD,-31.32722222,121.7719444
Gold Fields,South Deep South Shaft,South Africa,Inactive/Care and Maintenance,Upstream,High B,ANCOLD,-26.41465833,27.67678611
Gold Fields,South Deep Twin Shaft,south Africa,Re-mining,Upstream,High B,ANCOLD,-26.41840556,27.67051944
Gold Fields,South Deep Doornpoort,South Africa,Active,Upstream,High B,ANCOLD,-26.46260556,27.64836389
Gold Fields,Tarkwa TSF 1,Ghana,Active,Upstream,Class C,Ghana (LI 2182),5.339325,-2.025480556
Gold Fields,Tarkwa TSF 2,Ghana,Active,Upstream,Class B,Ghana (LI 2182),5.351486111,-2.031886111
Gold Fields,Tarkwa TSF 3,Ghana,Active,Upstream,Class B,Ghana (LI 2182),5.364891667,-2.029544444
Gold Fields,Tarkwa TSF 5,Ghana,Active,Downstream,Medium,ANCOLD,5.345966667,-2.018625
Grupo México,"Buenavista , Tailings dam # 3",Mexico,Active,Downstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"Buenavista , New tailings dam",Mexico,Active,Downstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"La Caridad , Tailings dam # 7",Mexico,Active,Downstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"Charcas , Tailings dam",Mexico,Active,Upstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"Santa Barbara , Noriega dam",Mexico,Active,Upstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"Santa Eulalia , Tailings dam",Mexico,Active,Upstream,Not reported,Not reported,Not reported,Not reported
Grupo México,"Cuajone and Toquepala , Quebrada Honda",Peru,Active,Downstream,Not reported,Not reported,Not reported,Not reported
Industrias Peñoles,Fresnillo TSF - Antiguo,Mexico,Closed,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.16131389,-102.8628389
Industrias Peñoles,Fresnillo TSF - Sanjón,Mexico,Closed,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.16268889,-102.8586139
Industrias Peñoles,Fresnillo TSF - Chinos,Mexico,Inactive,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.15773056,-102.8586139
Industrias Peñoles,Fresnillo TSF - Sección II.,Mexico,Closed,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.15841667,-102.86155
Industrias Peñoles,Fresnillo TSF - Emergencia,Mexico,Inactive,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.160275,-102.8671278
Industrias Peñoles,Fresnillo TSF - Beleña,Mexico,Inactive,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.15501111,-102.8603722
Industrias Peñoles,Fresnillo TSF - San Luis,Mexico,Active,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.14782222,-102.8618639
Industrias Peñoles,Saucito TSF,Mexico,Active,Upstream,Low,"Classification of the risk according to the risk (US Army Corps of Engineers), mass movement by failure",23.12366389,-102.9279472
Industrias Peñoles,Ciénega TSF - Deposit I,Mexico,Active,Downstream,None,None,25.05304167,-106.5001111
Industrias Peñoles,Ciénega TSF - Deposit II,Mexico,Inactive,Downstream,None,None,25.03889722,-106.3388611
Industrias Peñoles,Ciénega TSF - Deposit III,Mexico,In construction,Downstream,None,None,25.03409444,-106.3297842
Industrias Peñoles,San Julián TSF,Mexico,Active,Downstream,Catastrophic,Hawcroft categorisation of risks,26.04180556,-106.5001111
Industrias Peñoles,Herradura TSF,Mexico,Active,Downstream,Low,Failure analysis and effect analysis (FEMA).,31.1285,-112.8685111
Industrias Peñoles,Las Torres TSF - Coronelas I,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,20.98448611,-101.2177111
Industrias Peñoles,Las Torres TSF - Coronelas II,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,20.98610833,-101.2221194
Industrias Peñoles,Las Torres TSF - Cedros I,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,20.99176111,-101.2130389
Industrias Peñoles,Las Torres TSF - Cedros II,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,21.00239444,-101.2159278
Industrias Peñoles,Las Torres TSF - Cedros III,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,21.00682222,-101.2145111
Industrias Peñoles,Las Torres TSF - Cedros IV,Mexico,Inactive,Upstream,High. There is a town that could be affected in case of an incident.,Failure analysis and effect analysis (FEMA).,21.01094167,-101.2125056
Industrias Peñoles,"Minera Mexicana de Sombrerete, unidad Tocayos TSF",Mexico,Inactive,Upstream,Low,Failure analysis and effect analysis (FEMA).,23.63297778,-103.6215667
MMG,Las Bambas TSF1,Peru,Active,Downstream,Extreme,ANCOLD,-14.09944444,-72.31555556
MMG,Kinsevere TSF1,DRC,Inactive,Upstream,High C,ANCOLD,-11.3625,27.555
MMG,Kinsevere TSF2,DRC,Active,Downstream,Extreme,ANCOLD,-11.37638889,27.575
MMG,Rosebery Bobadil Dam,Australia,Care and Maintenance ,Combined upstream and downstream embankmen,High C,ANCOLD,-41.75083333,145.5130556
MMG,Rosebery 2/5 Dam,Australia,Active,Predominately downstream with upstream sections,High C,ANCOLD,-41.78638889,145.5422222
MMG,Dugald River TSF1,Australia,Active,Centreline - single stage construction,High C,ANCOLD,-20.22388889,140.1291667
Navoi MMC,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not reported,Not Reported,Not Reported
Newcrest Mining,Gosowong TSF1,Indonesia,Active,"Hybrid, Centreline, Downstream and Upstream",High C,ANCOLD,1.12065,127.7161778
Newcrest Mining,Gosowong WEX,Indonesia,Active,Downstream,High C,ANCOLD,1.117686111,127.7125083
Newcrest Mining,Telfer TSF7,Australia,Active,"Hybrid, Downstream and Upstream",Significant,ANCOLD,-21.75953611,122.2374083
Newcrest Mining,Telfer TSF1-6,Australia,Inactive,No data available,No data available,No data available,-21.70223611,122.2031472
Newcrest Mining,Cadia Hill open pit,Australia,Active,In-Pit,N/A,ANCOLD,-33.45682222,148.9981778
Newcrest Mining,Cadia NTSF,Australia,Care and Maintenance ,"Hybrid, Downstream, Centreline and Upstream",Significant,ANCOLD,-33.49755833,149.0051111
Newcrest Mining,Cadia STSF,Australia,Active,"Hybrid, Downstream, Centreline and Upstream",Significant,ANCOLD,-33.51453056,148.9990111
Newcrest Mining,Blayney TSF,Australia,Care and Maintenance ,Not reported,Not reported,Not reported,Not reported,Not reported
Newcrest Mining,Fruta Del Norte TSF,Ecuador,Under Construction,Downstream,Not reported,Not reported,Not reported,Not reported
Newmont Mining,"Boddington, Residue Disposal Area",Australia,Active,Modified Centerline/Upstream,High,ANCOLD,-32.695925,116.365559
Newmont Mining,"Boddington, R4 Residue Disposal Area",Australia,Inactive/Care and Maintenance,Upstream,High,ANCOLD,-32.709840,116.380865
Newmont Mining,"KCGM, Fimiston I",Australia,Active,Upstream,High,ANCOLD,-30.746707,121.508969
Newmont Mining,"KCGM, Fimiston II",Australia,Active,Upstream,High,ANCOLD,-30.751359,121.546371
Newmont Mining,"KCGM, Kaltails",Australia,Active,Upstream,High,ANCOLD,-30.798458,121.563501
Newmont Mining,"KCGM, Gidji I",Australia,Inactive/Care and Maintenance,Downstream,Low,ANCOLD,-30.583170,121.453803
Newmont Mining,"KCGM, Gidji II",Australia,Active,Downstream,Low,ANCOLD,-30.583170,121.453803
Newmont Mining,"KCGM, Mullingar",Australia,Inactive/Care and Maintenance,Uncertain,unknown,Not Classified,-30.729694,121.471046
Newmont Mining,"KCGM, Mt. Percy",Australia,Inactive/Care and Maintenance,Upstream,unknown,Not Classified,-30.718556,121.487728
Newmont Mining,"KCGM, Paringa",Australia,Inactive/Care and Maintenance,Uncertain,unknown,Not Classified,-30.757052,121.523793
Newmont Mining,"KCGM, Croesus",Australia,Inactive/Care and Maintenance,Uncertain,unknown,Not Classified,-30.752291,121.499765
Newmont Mining,"KCGM, Old Croesus",Australia,Inactive/Care and Maintenance,Uncertain,unknown,Not Classified,-30.759984,121.497266
Newmont Mining,"Tanami, GTDO8",Australia,Active,Upstream,Significant,ANCOLD,-20.533501,130.294334
Newmont Mining,"Tanami, GTDO3",Australia,Inactive/Care and Maintenance,Upstream,Significant,ANCOLD,-20.550019,130.323108
Newmont Mining,"Tanami, GTD01/02",Australia,Inactive/Opened for harvesting,Upstream,Significant,ANCOLD,-20.545191,130.311066
Newmont Mining,"Tanami, Shoe (GTD04)",Australia,Active,In-pit,Significant,ANCOLD,-20.534006,130.307306
Newmont Mining,"Tanami, Quorn (GTD05)",Australia,Inactive/Care and Maintenance,In-pit,Significant,ANCOLD,-20.538379,130.294877
Newmont Mining,"Tanami, Bunkers (GTD06)",Australia,Closed & rehabilitated,In-pit,Significant,ANCOLD,-20.550019,130.323108
Newmont Mining,"Tanami, Bullakitchie (GTD07)",Australia,Closed & rehabilitated,In-pit,N/A,ANCOLD,-20.537194,130.317088
Newmont Mining,"Carlin, Mill 1",USA,Closed,Modified Centerline/Upstream,Significant,State of Nevada Division of Water Resources,40.918050,-116.326583
Newmont Mining,"Carlin, Mill 4/2",USA,Inactive/Care and Maintenance,Downstream,Significant,State of Nevada Division of Water Resources,40.947096,-116.335377
Newmont Mining,"Carlin, Mill 3 (Rain)",USA,Closed,Downstream,Significant,State of Nevada Division of Water Resources,40.596529,-116.013734
Newmont Mining,"Carlin, Mill 5/6",USA,Active,Downstream,Significant,State of Nevada Division of Water Resources,40.753694,-116.199860
Newmont Mining,"Carlin, Mill 5/6 West",USA,Active,Downstream,Significant,State of Nevada Division of Water Resources,40.753694,-116.199860
Newmont Mining,"Carlin, Mill 5/6 East",USA,Active,Downstream,Significant,State of Nevada Division of Water Resources,40.753694,-116.199860
Newmont Mining,"Carlin, James Creek",USA,Closed,Downstream,Significant,State of Nevada Division of Water Resources,40.775343,-116.205448
Newmont Mining,"Phoenix, Phoenix TSF",USA,Active,Downstream/Modified Centerline,Low,State of Nevada Division of Water Resources,40.494741,-117.132001
Newmont Mining,"Phoenix, Lone Tree Mine Section 23 TSF",USA,Closed,Downstream,N/A,N/A,40.48,-117.13
Newmont Mining,"Twin Creeks, Juniper TSF",USA,Active,Modified Centerline/Upstream,Low,State of Nevada Division of Water Resources,41.277754,-117.136099
Newmont Mining,"Twin Creeks, Pinon TSF",USA,Closed,Downstream,Low,State of Nevada Division of Water Resources,41.277754,-117.136099
Newmont Mining,Turquoise Ridge TSF,USA,Closed,"Centreline, Downstream",Low,State of Nevada Division of Water Resources,41.236,-117.22
Newmont Mining,"Cortez, Cells 1 &2",USA,Closed,Upstream,Significant,State of Nevada Division of Water Resources,40.2624,-116.7027
Newmont Mining,"Cortez, Cell 4",USA,Active,Downstream,Low,State of Nevada Division of Water Resources,40.2266,-116.686
Newmont Mining,"Cortez, TA 1-3",USA,Closed,Unknown,Low,State of Nevada Division of Water Resources,40.2039,-116.6225
Newmont Mining,"Cortez, TA 4-5",USA,Closed,Unknown,Low,State of Nevada Division of Water Resources,40.2136,-116.612825
Newmont Mining,"Cortez, TA 6",USA,Closed,Unknown,Low,State of Nevada Division of Water Resources,40.2135,-116.624058
Newmont Mining,"Cortez, TA 7",USA,Closed,Unknown,Low,State of Nevada Division of Water Resources,40.2088,-116.6243
Newmont Mining,"Goldstrike, North Block TDF",USA,Active,Downstream,Significant,State of Nevada Division of Water Resources,41.0033,-116.3586
Newmont Mining,"Goldstrike, TSF 3",USA,Active,Downstream,Significant,State of Nevada Division of Water Resources,40.9945,-116.3472
Newmont Mining,"Goldstrike, AA TSF",USA,Closed,Downstream,Significant,State of Nevada Division of Water Resources,40.9853,-116.3426
Newmont Mining,"Goldstrike, Mill 4 TSF",USA,Closed,Downstream,High,State of Nevada Division of Water Resources,40.989607,-116.3471
Newmont Mining,"Goldstrike, Arturo TSF (TD-1)",USA,Closed,Downstream,Unknown,Not Classified,41.0073,-116.432
Newmont Mining,"Minera Peñasquito, Presa de Jales",Mexico,Active,Centreline,Extreme,Canadian Dam Association (CDA),24.6212,-101.73
Newmont Mining,"Porcupine Gold Mines, Dome No.6 TMA",Canada,Active,Various (Downstream / Centerline / Upstream),Extreme,Canadian Dam Association (CDA),48.4374,-81.2136
Newmont Mining,"Porcupine Gold Mines, Coniaurum",Canada,Inactive/Care and Maintenance,Upstream,Low,Canadian Dam Association (CDA),48.4976,-81.283
Newmont Mining,"Porcupine Gold Mines, Broulan Reef",Canada,Inactive/Care and Maintenance,Buttressed downstream,High,Canadian Dam Association (CDA),48.5135,-81.1469
